branch_id,branch_category,branch_name,kota,provinsi,rating
93047,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9
53371,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.8
53644,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.8
82157,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,5
47691,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9
90608,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.2
60078,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.4
85042,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,5
92582,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4
55235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,4.5
40347,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.5
13089,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.1
47927,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.7
41750,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2
93124,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,3.9
33691,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.9
30333,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.6
31879,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.3
57349,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.7
37651,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.1
13345,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.8
42584,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.2
57365,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.2
56342,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2
14497,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9
77212,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9
50537,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.8
48575,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.8
42286,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.5
33104,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,3.9
98121,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.9
15273,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.3
99191,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.3
31667,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.4
40784,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.1
81157,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2
77490,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.6
72479,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.6
89265,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.9
35955,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2
56257,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9
63732,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.5
17054,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.9
85549,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4
96555,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.1
23477,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.3
66082,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.8
72241,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.6
35354,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.4
23355,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.6
86047,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.4
94975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.2
53257,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7
18950,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.3
15796,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.7
64892,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.9
95134,Apotek,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2
18894,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.7
68800,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.1
59413,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.9
45642,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7
44302,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Deli Serdang,Sumatera Utara,3.9
38713,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.7
89566,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4
73569,Apotek,Kimia Farma - Apotek,Madiun,Jawa Timur,4.4
52064,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,5
49758,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.7
93927,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.3
16013,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.2
63792,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.1
12991,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,3.9
71911,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.1
99697,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.8
42242,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jayapura,Papua,4.9
81560,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.1
78878,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.9
69438,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,5
69697,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.3
56576,Apotek,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2
81864,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.1
90861,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.2
90897,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4
40126,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.9
61835,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9
90415,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6
80802,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.9
21578,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4
28557,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.5
83357,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2
59955,Apotek,Kimia Farma - Apotek,Madiun,Jawa Timur,4.7
56155,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ambon,Maluku,4.4
73957,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4.4
53635,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.9
24161,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.3
87800,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.6
48695,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.6
80341,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.7
26468,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.6
19017,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5
85280,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,4
51000,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4
84922,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1
34519,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.2
30408,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,3.9
60745,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.8
21155,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4
34669,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Solok,Sumatera Barat,4.7
92261,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.6
40330,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9
60201,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1
69881,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.2
14338,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4
19046,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,5
52666,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.3
25780,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.8
73596,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.8
27307,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.1
84935,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2
61194,Apotek,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.2
58979,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4
21097,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,5
15235,Apotek,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.2
94408,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.6
89384,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.9
46809,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.6
93093,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,5
90692,Apotek,Kimia Farma - Apotek,Denpasar,Bali,3.9
61031,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,5
17476,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.5
85937,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5
33069,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,3.9
28315,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,3.9
42753,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.8
14724,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.4
44061,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.7
17232,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.4
45962,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.4
37302,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.7
17125,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.5
46902,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4
26394,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.9
18306,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,5
76512,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,4.7
37838,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.9
88782,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,5
87565,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4
28703,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.2
47175,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.9
34888,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4
71378,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.5
34555,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.1
62756,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4
49606,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6
77845,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.7
61916,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.1
19898,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9
42965,Apotek,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4
28923,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.2
68586,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.2
85279,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.5
88089,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1
57523,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Solok,Sumatera Barat,4.7
53721,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.4
86546,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.5
49947,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.5
36256,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1
17861,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.4
23909,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.8
22494,Apotek,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.2
64100,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.1
46746,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jambi,Jambi,4.9
18130,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.7
31233,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.7
62628,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.8
55386,Apotek,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.3
55703,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.5
13423,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.8
24559,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,5
39326,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,4.4
70508,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.5
18921,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tanjungpinang,Kepulauan Riau,4.2
95955,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.5
19337,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.6
87242,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,5
52356,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4
94264,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.2
26081,Apotek,Kimia Farma - Apotek,Langsa,Aceh,4.2
27379,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,4.5
88340,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.4
84863,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.7
90289,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7
99730,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.7
55297,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.5
49504,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3
35659,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.8
11762,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.2
60559,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.8
27405,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.2
28892,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,4.8
88832,Apotek,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.2
80557,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4
32332,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.1
20966,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4
21949,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.6
54754,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,5
85684,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.4
82380,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.4
58848,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.7
77512,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.5
28053,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.1
37599,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,5
87700,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.7
45833,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.2
12027,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8
53053,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9
55576,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.1
56891,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.7
89366,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4
84191,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.4
48072,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.6
96030,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.9
37012,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.8
86760,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,5
19827,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,3.9
98932,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.3
76442,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4
48439,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,5
51338,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4
46253,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,5
90734,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6
68621,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.9
68961,Apotek,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7
87626,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.3
13864,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.7
45284,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,5
60459,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4
31935,Apotek,Kimia Farma - Apotek,Tangerang,Banten,4.4
87281,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4
24277,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.2
19882,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cianjur,Jawa Barat,5
95634,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.5
96311,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.3
98907,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6
15293,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.5
94651,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,5
86474,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.3
69003,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.4
99156,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.8
40832,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,5
23201,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,4.4
92836,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.2
66025,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.9
38353,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3
18465,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4
13723,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.1
13891,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4.7
40540,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.7
94373,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,5
58873,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8
68902,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.3
14469,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,5
81810,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.4
89771,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.1
72440,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3
85014,Apotek,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4
88276,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,5
56160,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7
21754,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,5
92127,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.7
16683,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9
27518,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4
17567,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9
